"","rule","precision","recall"
"5804","<{saml.status.DS_7_8,saml.status.DS_7_20,saml.status.DS_7_21,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_63}>",0.05,0.05
"5805","<{saml.status.DS_7_69,saml.status.DS_7_8},{saml.status.DS_7_8}>",0.05,0.05
"5806","<{saml.status.DS_7_69,saml.status.DS_7_8},{saml.status.DS_7_81}>",0.05,0.05
"5807","<{saml.status.DS_7_69,saml.status.DS_7_8},{saml.status.DS_7_63}>",0.05,0.05
"5808","<{saml.status.DS_7_69,saml.status.DS_7_81},{saml.status.DS_7_8}>",0.05,0.05
"5809","<{saml.status.DS_7_69,saml.status.DS_7_81},{saml.status.DS_7_81}>",0.05,0.05
"5810","<{saml.status.DS_7_69,saml.status.DS_7_81},{saml.status.DS_7_63}>",0.05,0.05
"5811","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_67},{saml.status.DS_7_8}>",0.05,0.05
"5812","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_67},{saml.status.DS_7_81}>",0.05,0.05
"5813","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_67},{saml.status.DS_7_63}>",0.05,0.05
"5814","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_63},{saml.status.DS_7_8}>",0.05,0.05
"5815","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_63},{saml.status.DS_7_81}>",0.05,0.05
"5816","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_63},{saml.status.DS_7_63}>",0.05,0.05
"5817","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_8}>",0.05,0.05
"5818","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_81}>",0.05,0.05
"5819","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_63}>",0.05,0.05
"5820","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_21},{saml.status.DS_7_8}>",0.05,0.05
"5821","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_21},{saml.status.DS_7_81}>",0.05,0.05
"5822","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_21},{saml.status.DS_7_63}>",0.05,0.05
"5823","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_21,saml.status.DS_7_67},{saml.status.DS_7_8}>",0.05,0.05
"5824","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_21,saml.status.DS_7_67},{saml.status.DS_7_81}>",0.05,0.05
"5825","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_21,saml.status.DS_7_67},{saml.status.DS_7_63}>",0.05,0.05
"5826","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_21,saml.status.DS_7_63},{saml.status.DS_7_8}>",0.05,0.05
"5827","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_21,saml.status.DS_7_63},{saml.status.DS_7_81}>",0.05,0.05
"5828","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_21,saml.status.DS_7_63},{saml.status.DS_7_63}>",0.05,0.05
"5829","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_21,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_8}>",0.05,0.05
"5830","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_21,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_81}>",0.05,0.05
"5831","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_21,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_63}>",0.05,0.05
"5832","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_20},{saml.status.DS_7_8}>",0.05,0.05
"5833","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_20},{saml.status.DS_7_81}>",0.05,0.05
"5834","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_20},{saml.status.DS_7_63}>",0.05,0.05
"5835","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_67},{saml.status.DS_7_8}>",0.05,0.05
"5836","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_67},{saml.status.DS_7_81}>",0.05,0.05
"5837","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_67},{saml.status.DS_7_63}>",0.05,0.05
"5838","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_63},{saml.status.DS_7_8}>",0.05,0.05
"5839","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_63},{saml.status.DS_7_81}>",0.05,0.05
"5840","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_63},{saml.status.DS_7_63}>",0.05,0.05
"5841","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_8}>",0.05,0.05
"5842","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_81}>",0.05,0.05
"5843","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_63}>",0.05,0.05
"5844","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_21},{saml.status.DS_7_8}>",0.05,0.05
"5845","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_21},{saml.status.DS_7_81}>",0.05,0.05
"5846","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_21},{saml.status.DS_7_63}>",0.05,0.05
"5847","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_21,saml.status.DS_7_67},{saml.status.DS_7_8}>",0.05,0.05
"5848","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_21,saml.status.DS_7_67},{saml.status.DS_7_81}>",0.05,0.05
"5849","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_21,saml.status.DS_7_67},{saml.status.DS_7_63}>",0.05,0.05
"5850","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_21,saml.status.DS_7_63},{saml.status.DS_7_8}>",0.05,0.05
"5851","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_21,saml.status.DS_7_63},{saml.status.DS_7_81}>",0.05,0.05
"5852","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_21,saml.status.DS_7_63},{saml.status.DS_7_63}>",0.05,0.05
"5853","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_21,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_8}>",0.05,0.05
"5854","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_21,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_81}>",0.05,0.05
"5855","<{saml.status.DS_7_69,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_21,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_63}>",0.05,0.05
"5856","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81},{saml.status.DS_7_8}>",0.05,0.05
"5857","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81},{saml.status.DS_7_81}>",0.05,0.05
"5858","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81},{saml.status.DS_7_63}>",0.05,0.05
"5859","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_67},{saml.status.DS_7_8}>",0.05,0.05
"5860","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_67},{saml.status.DS_7_81}>",0.05,0.05
"5861","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_67},{saml.status.DS_7_63}>",0.05,0.05
"5862","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_63},{saml.status.DS_7_8}>",0.05,0.05
"5863","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_63},{saml.status.DS_7_81}>",0.05,0.05
"5864","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_63},{saml.status.DS_7_63}>",0.05,0.05
"5865","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_8}>",0.05,0.05
"5866","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_81}>",0.05,0.05
"5867","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_63}>",0.05,0.05
"5868","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_21},{saml.status.DS_7_8}>",0.05,0.05
"5869","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_21},{saml.status.DS_7_81}>",0.05,0.05
"5870","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_21},{saml.status.DS_7_63}>",0.05,0.05
"5871","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_21,saml.status.DS_7_67},{saml.status.DS_7_8}>",0.05,0.05
"5872","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_21,saml.status.DS_7_67},{saml.status.DS_7_81}>",0.05,0.05
"5873","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_21,saml.status.DS_7_67},{saml.status.DS_7_63}>",0.05,0.05
"5874","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_21,saml.status.DS_7_63},{saml.status.DS_7_8}>",0.05,0.05
"5875","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_21,saml.status.DS_7_63},{saml.status.DS_7_81}>",0.05,0.05
"5876","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_21,saml.status.DS_7_63},{saml.status.DS_7_63}>",0.05,0.05
"5877","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_21,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_8}>",0.05,0.05
"5878","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_21,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_81}>",0.05,0.05
"5879","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_21,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_63}>",0.05,0.05
"5880","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_20},{saml.status.DS_7_8}>",0.05,0.05
"5881","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_20},{saml.status.DS_7_81}>",0.05,0.05
"5882","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_20},{saml.status.DS_7_63}>",0.05,0.05
"5883","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_67},{saml.status.DS_7_8}>",0.05,0.05
"5884","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_67},{saml.status.DS_7_81}>",0.05,0.05
"5885","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_67},{saml.status.DS_7_63}>",0.05,0.05
"5886","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_63},{saml.status.DS_7_8}>",0.05,0.05
"5887","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_63},{saml.status.DS_7_81}>",0.05,0.05
"5888","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_63},{saml.status.DS_7_63}>",0.05,0.05
"5889","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_8}>",0.05,0.05
"5890","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_81}>",0.05,0.05
"5891","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_63}>",0.05,0.05
"5892","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_21},{saml.status.DS_7_8}>",0.05,0.05
"5893","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_21},{saml.status.DS_7_81}>",0.05,0.05
"5894","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_21},{saml.status.DS_7_63}>",0.05,0.05
"5895","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_21,saml.status.DS_7_67},{saml.status.DS_7_8}>",0.05,0.05
"5896","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_21,saml.status.DS_7_67},{saml.status.DS_7_81}>",0.05,0.05
"5897","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_21,saml.status.DS_7_67},{saml.status.DS_7_63}>",0.05,0.05
"5898","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_21,saml.status.DS_7_63},{saml.status.DS_7_8}>",0.05,0.05
"5899","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_21,saml.status.DS_7_63},{saml.status.DS_7_81}>",0.05,0.05
"5900","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_21,saml.status.DS_7_63},{saml.status.DS_7_63}>",0.05,0.05
"5901","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_21,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_8}>",0.05,0.05
"5902","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_21,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_81}>",0.05,0.05
"5903","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_81,saml.status.DS_7_20,saml.status.DS_7_21,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_63}>",0.05,0.05
"5904","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_67},{saml.status.DS_7_8}>",0.05,0.05
"5905","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_67},{saml.status.DS_7_81}>",0.05,0.05
"5906","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_67},{saml.status.DS_7_63}>",0.05,0.05
"5907","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_63},{saml.status.DS_7_8}>",0.05,0.05
"5908","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_63},{saml.status.DS_7_81}>",0.05,0.05
"5909","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_63},{saml.status.DS_7_63}>",0.05,0.05
"5910","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_8}>",0.05,0.05
"5911","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_81}>",0.05,0.05
"5912","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_63}>",0.05,0.05
"5913","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_21},{saml.status.DS_7_8}>",0.05,0.05
"5914","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_21},{saml.status.DS_7_81}>",0.05,0.05
"5915","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_21},{saml.status.DS_7_63}>",0.05,0.05
"5916","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_21,saml.status.DS_7_67},{saml.status.DS_7_8}>",0.05,0.05
"5917","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_21,saml.status.DS_7_67},{saml.status.DS_7_81}>",0.05,0.05
"5918","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_21,saml.status.DS_7_67},{saml.status.DS_7_63}>",0.05,0.05
"5919","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_21,saml.status.DS_7_63},{saml.status.DS_7_8}>",0.05,0.05
"5920","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_21,saml.status.DS_7_63},{saml.status.DS_7_81}>",0.05,0.05
"5921","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_21,saml.status.DS_7_63},{saml.status.DS_7_63}>",0.05,0.05
"5922","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_21,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_8}>",0.05,0.05
"5923","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_21,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_81}>",0.05,0.05
"5924","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_21,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_63}>",0.05,0.05
"5925","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_20},{saml.status.DS_7_8}>",0.05,0.05
"5926","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_20},{saml.status.DS_7_81}>",0.05,0.05
"5927","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_20},{saml.status.DS_7_63}>",0.05,0.05
"5928","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_20,saml.status.DS_7_67},{saml.status.DS_7_8}>",0.05,0.05
"5929","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_20,saml.status.DS_7_67},{saml.status.DS_7_81}>",0.05,0.05
"5930","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_20,saml.status.DS_7_67},{saml.status.DS_7_63}>",0.05,0.05
"5931","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_20,saml.status.DS_7_63},{saml.status.DS_7_8}>",0.05,0.05
"5932","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_20,saml.status.DS_7_63},{saml.status.DS_7_81}>",0.05,0.05
"5933","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_20,saml.status.DS_7_63},{saml.status.DS_7_63}>",0.05,0.05
"5934","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_20,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_8}>",0.05,0.05
"5935","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_20,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_81}>",0.05,0.05
"5936","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_20,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_63}>",0.05,0.05
"5937","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_20,saml.status.DS_7_21},{saml.status.DS_7_8}>",0.05,0.05
"5938","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_20,saml.status.DS_7_21},{saml.status.DS_7_81}>",0.05,0.05
"5939","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_20,saml.status.DS_7_21},{saml.status.DS_7_63}>",0.05,0.05
"5940","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_20,saml.status.DS_7_21,saml.status.DS_7_67},{saml.status.DS_7_8}>",0.05,0.05
"5941","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_20,saml.status.DS_7_21,saml.status.DS_7_67},{saml.status.DS_7_81}>",0.05,0.05
"5942","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_20,saml.status.DS_7_21,saml.status.DS_7_67},{saml.status.DS_7_63}>",0.05,0.05
"5943","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_20,saml.status.DS_7_21,saml.status.DS_7_63},{saml.status.DS_7_8}>",0.05,0.05
"5944","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_20,saml.status.DS_7_21,saml.status.DS_7_63},{saml.status.DS_7_81}>",0.05,0.05
"5945","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_20,saml.status.DS_7_21,saml.status.DS_7_63},{saml.status.DS_7_63}>",0.05,0.05
"5946","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_20,saml.status.DS_7_21,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_8}>",0.05,0.05
"5947","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_20,saml.status.DS_7_21,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_81}>",0.05,0.05
"5948","<{saml.status.DS_7_69,saml.status.DS_7_8,saml.status.DS_7_20,saml.status.DS_7_21,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_63}>",0.05,0.05
"5949","<{saml.status.DS_7_69,saml.status.DS_7_63},{saml.status.DS_7_8}>",0.05,0.05
"5950","<{saml.status.DS_7_69,saml.status.DS_7_63},{saml.status.DS_7_81}>",0.05,0.05
"5951","<{saml.status.DS_7_69,saml.status.DS_7_63},{saml.status.DS_7_63}>",0.05,0.05
"5952","<{saml.status.DS_7_69,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_8}>",0.05,0.05
"5953","<{saml.status.DS_7_69,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_81}>",0.05,0.05
"5954","<{saml.status.DS_7_69,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_63}>",0.05,0.05
"5955","<{saml.status.DS_7_69,saml.status.DS_7_21,saml.status.DS_7_63},{saml.status.DS_7_8}>",0.05,0.05
"5956","<{saml.status.DS_7_69,saml.status.DS_7_21,saml.status.DS_7_63},{saml.status.DS_7_81}>",0.05,0.05
"5957","<{saml.status.DS_7_69,saml.status.DS_7_21,saml.status.DS_7_63},{saml.status.DS_7_63}>",0.05,0.05
"5958","<{saml.status.DS_7_69,saml.status.DS_7_21,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_8}>",0.05,0.05
"5959","<{saml.status.DS_7_69,saml.status.DS_7_21,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_81}>",0.05,0.05
"5960","<{saml.status.DS_7_69,saml.status.DS_7_21,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_63}>",0.05,0.05
"5961","<{saml.status.DS_7_69,saml.status.DS_7_20,saml.status.DS_7_63},{saml.status.DS_7_8}>",0.05,0.05
"5962","<{saml.status.DS_7_69,saml.status.DS_7_20,saml.status.DS_7_63},{saml.status.DS_7_81}>",0.05,0.05
"5963","<{saml.status.DS_7_69,saml.status.DS_7_20,saml.status.DS_7_63},{saml.status.DS_7_63}>",0.05,0.05
"5964","<{saml.status.DS_7_69,saml.status.DS_7_20,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_8}>",0.05,0.05
"5965","<{saml.status.DS_7_69,saml.status.DS_7_20,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_81}>",0.05,0.05
"5966","<{saml.status.DS_7_69,saml.status.DS_7_20,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_63}>",0.05,0.05
"5967","<{saml.status.DS_7_69,saml.status.DS_7_20,saml.status.DS_7_21,saml.status.DS_7_63},{saml.status.DS_7_8}>",0.05,0.05
"5968","<{saml.status.DS_7_69,saml.status.DS_7_20,saml.status.DS_7_21,saml.status.DS_7_63},{saml.status.DS_7_81}>",0.05,0.05
"5969","<{saml.status.DS_7_69,saml.status.DS_7_20,saml.status.DS_7_21,saml.status.DS_7_63},{saml.status.DS_7_63}>",0.05,0.05
"5970","<{saml.status.DS_7_69,saml.status.DS_7_20,saml.status.DS_7_21,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_8}>",0.05,0.05
"5971","<{saml.status.DS_7_69,saml.status.DS_7_20,saml.status.DS_7_21,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_81}>",0.05,0.05
"5972","<{saml.status.DS_7_69,saml.status.DS_7_20,saml.status.DS_7_21,saml.status.DS_7_63,saml.status.DS_7_67},{saml.status.DS_7_63}>",0.05,0.05
"5973","<{saml.status.DS_7_20,saml.status.DS_7_63},{saml.status.DS_7_8}>",0.05,0.05
"5974","<{saml.status.DS_7_20,saml.status.DS_7_63},{saml.status.DS_7_81}>",0.05,0.05
